floor,price,propertyType,size,exterior,rooms,bathrooms,latitude,longitude,distance,status,newDevelopment,hasLift,priceByArea,topNewDevelopment,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,codbar,coddistrit
3.0,102260,flat,50.0,True,2,1,40.4213509,-3.6221079,7722,good,False,0.0,2045,False,0.0,False,False,204.0,20.0
10.0,179000,flat,60.0,True,1,1,40.4803951,-3.7130801,4499,renew,False,1.0,2983,False,0.0,False,False,83.0,8.0
5.0,148500,flat,100.0,False,3,2,40.3849787,-3.645513,8199,good,False,1.0,1485,False,0.0,False,False,134.0,13.0
1.0,1100000,flat,141.0,False,6,6,40.4235281,-3.7110737,1833,good,False,1.0,7801,False,0.0,False,False,92.0,9.0
3.0,139900,flat,111.0,True,3,2,40.3631948,-3.6984768,8595,good,False,0.0,1260,False,0.0,False,False,175.0,17.0
3.0,168500,flat,70.0,True,3,1,40.4043037,-3.6029372,9893,good,False,0.0,2407,False,0.0,False,False,191.0,19.0
2.0,3200000,flat,460.0,True,6,4,40.4488873,-3.6877379,2127,renew,False,1.0,6957,False,0.0,True,True,51.0,5.0
2.0,1599000,flat,172.0,True,3,4,40.4390526,-3.6931992,1425,good,False,1.0,9297,False,0.0,False,False,75.0,7.0
3.0,485000,flat,68.0,True,1,1,40.4231193,-3.7044878,1934,good,False,1.0,7132,False,0.0,False,False,15.0,1.0
1.0,910000,flat,263.0,True,3,3,40.4648122,-3.7933756,7574,good,False,1.0,3460,False,0.0,True,True,95.0,9.0
3.0,288000,flat,57.0,True,1,1,40.4215894,-3.7079957,2054,good,False,1.0,5053,False,0.0,False,False,11.0,1.0
2.0,160000,flat,48.0,True,2,1,40.4088569,-3.6039854,9618,good,False,0.0,3333,False,0.0,False,False,192.0,19.0
4.0,95000,flat,58.0,True,3,1,40.3525349,-3.6806088,10038,good,False,0.0,1638,False,0.0,False,False,173.0,17.0
5.0,330000,flat,93.0,True,2,1,40.4053667,-3.6928868,4114,good,False,1.0,3548,False,0.0,False,False,26.0,2.0
2.0,265000,flat,91.0,False,3,1,40.4605733,-3.7015948,2395,good,False,1.0,2912,False,0.0,False,False,66.0,6.0
1.0,360000,flat,58.0,False,1,1,40.427743,-3.6758949,3191,good,False,1.0,6207,False,0.0,False,False,42.0,4.0
1.0,1390000,flat,365.0,True,5,5,40.4661196,-3.7629968,5342,good,False,1.0,3808,False,0.0,True,True,95.0,9.0
2.0,590000,flat,100.0,True,3,1,40.456012,-3.6758742,3392,good,False,1.0,5900,False,0.0,False,False,54.0,5.0
3.0,117500,flat,65.0,False,3,1,40.3833177,-3.6402916,8634,good,False,0.0,1808,False,0.0,False,False,134.0,13.0
1.0,439000,flat,107.0,True,2,2,40.4961244,-3.7124246,6243,good,False,1.0,4103,False,0.0,True,True,87.0,8.0
3.0,250000,flat,65.0,True,2,1,40.4645275,-3.7000733,2853,good,False,0.0,3846,False,0.0,False,False,65.0,6.0
0.0,1850000,chalet,335.0,False,4,3,40.4640564,-3.7660113,5441,good,False,0.0,5522,False,0.0,True,True,95.0,9.0
3.0,139000,flat,29.0,False,1,1,40.3920691,-3.6931109,5517,good,False,0.0,4793,False,0.0,False,False,25.0,2.0
3.0,149995,flat,55.0,False,3,1,40.4518186,-3.7065607,1345,renew,False,0.0,2727,False,0.0,False,False,61.0,6.0
4.0,134000,flat,35.0,True,1,1,40.4086995,-3.7366906,4149,good,False,0.0,3829,False,0.0,False,False,102.0,10.0
2.0,1250000,flat,245.0,True,4,2,40.4148733,-3.7135616,2810,renew,False,1.0,5102,False,0.0,False,False,11.0,1.0
1.0,280000,flat,87.0,True,2,2,40.3882709,-3.6981849,5838,good,False,1.0,3218,False,0.0,True,True,124.0,12.0
1.0,1200000,flat,252.0,True,4,4,40.4628332,-3.6843646,3339,good,False,1.0,4762,False,0.0,True,True,55.0,5.0
1.0,1400000,flat,230.0,True,5,4,40.4335359,-3.680886,2566,renew,False,1.0,6087,False,0.0,True,True,46.0,4.0
2.0,325000,flat,109.0,True,3,2,40.4461188,-3.5988968,9426,good,False,1.0,2982,False,0.0,True,True,206.0,20.0
4.0,1150000,duplex,118.0,True,2,2,40.4266515,-3.6992745,1739,good,False,1.0,9746,False,0.0,True,True,14.0,1.0
2.0,1500000,flat,258.0,True,5,3,40.447843,-3.6790682,2758,good,False,1.0,5814,False,0.0,False,False,51.0,5.0
1.0,1625000,flat,269.0,True,5,5,40.4728042,-3.7852032,7333,newdevelopment,True,1.0,6041,False,1.0,True,True,95.0,9.0
3.0,3450000,flat,251.0,True,3,2,40.4248097,-3.6854166,2679,good,False,1.0,13745,False,0.0,True,True,41.0,4.0
1.0,219000,flat,55.0,True,2,1,40.4734321,-3.7131153,3726,good,False,1.0,3982,False,0.0,False,False,84.0,8.0
5.0,890000,flat,180.0,True,4,3,40.4344928,-3.6778147,2791,good,False,1.0,4944,False,0.0,False,False,45.0,4.0
4.0,194000,flat,75.0,False,3,1,40.4768503,-3.6607015,5846,good,False,0.0,2587,False,0.0,False,False,165.0,16.0
2.0,140000,flat,60.0,False,2,1,40.3716762,-3.7482501,8258,good,False,0.0,2333,False,0.0,False,False,116.0,11.0
10.0,310000,flat,131.0,False,2,1,40.4894756,-3.6569899,7097,good,False,1.0,2366,False,0.0,True,True,166.0,16.0
3.0,1990000,flat,322.0,True,3,3,40.4300158,-3.7223082,1522,good,False,1.0,6180,False,0.0,True,True,92.0,9.0
5.0,595000,flat,102.0,True,3,2,40.4281602,-3.7014335,1502,renew,False,1.0,5833,False,0.0,True,False,14.0,1.0
4.0,2250000,flat,401.0,True,4,3,40.4307556,-3.6858094,2290,renew,False,1.0,5611,False,0.0,False,False,46.0,4.0
5.0,765000,flat,158.0,True,4,3,40.4318691,-3.7025717,1101,good,False,1.0,4842,False,0.0,False,False,73.0,7.0
2.0,1150000,flat,185.0,False,3,3,40.4335158,-3.6821244,2466,good,False,1.0,6216,False,0.0,False,False,46.0,4.0
0.0,275000,flat,81.0,True,3,1,40.442781,-3.7031592,656,renew,False,1.0,3395,False,0.0,False,False,75.0,7.0
2.0,850000,flat,150.0,True,3,2,40.4087654,-3.6939662,3728,good,False,1.0,5667,False,0.0,False,False,12.0,1.0
4.0,2400000,flat,350.0,True,6,4,40.4278428,-3.6820088,2727,good,False,1.0,6857,False,0.0,False,False,41.0,4.0
11.0,2390000,flat,282.0,True,5,3,40.4233504,-3.6800548,3138,renew,False,1.0,8475,False,0.0,True,True,42.0,4.0
0.0,3980000,chalet,906.0,False,7,9,40.4536454,-3.6369898,6361,good,False,0.0,4393,False,0.0,True,True,162.0,16.0
3.0,630000,flat,78.0,True,2,2,40.4228995,-3.6807098,3124,good,False,1.0,8077,False,0.0,True,False,41.0,4.0
2.0,980000,penthouse,221.0,True,4,3,40.459418,-3.7789028,6216,good,False,1.0,4434,False,0.0,False,False,97.0,9.0
0.0,3500000,chalet,724.0,False,6,6,40.4570317,-3.6341322,6692,good,False,0.0,4834,False,0.0,True,True,162.0,16.0
0.0,780000,chalet,425.0,False,6,5,40.4772581,-3.6303404,7910,good,False,0.0,1835,False,0.0,True,True,166.0,16.0
1.0,395000,flat,94.0,True,2,2,40.5050173,-3.6625167,8269,good,False,1.0,4202,False,0.0,True,True,86.0,8.0
5.0,2600000,flat,357.0,True,5,5,40.4224144,-3.6841438,2934,renew,False,1.0,7283,False,0.0,False,False,41.0,4.0
2.0,380000,flat,81.0,True,2,2,40.402654,-3.7033362,4190,good,False,1.0,4691,False,0.0,False,False,22.0,2.0
2.0,390000,flat,55.0,True,1,1,40.4314721,-3.7186737,1199,good,False,1.0,7091,False,0.0,False,False,92.0,9.0
2.0,485000,flat,100.0,True,3,2,40.5049678,-3.6750262,7805,good,False,1.0,4850,False,0.0,True,True,86.0,8.0
4.0,560000,flat,119.0,False,4,2,40.4391664,-3.7108026,114,renew,False,1.0,4706,False,0.0,False,False,76.0,7.0
0.0,2495000,chalet,459.0,False,5,6,40.4928418,-3.7036083,5900,good,False,0.0,5436,False,0.0,True,True,87.0,8.0
3.0,385000,flat,81.0,True,2,2,40.402654,-3.7033362,4190,good,False,1.0,4753,False,0.0,False,False,22.0,2.0
0.0,138000,studio,22.0,True,0,1,40.4479097,-3.7036021,1032,good,False,1.0,6273,False,0.0,False,False,62.0,6.0
1.0,240000,flat,40.0,False,1,1,40.4341038,-3.7041938,819,good,False,1.0,6000,False,0.0,False,False,73.0,7.0
4.0,945000,flat,149.0,False,3,2,40.4224201,-3.6778956,3347,good,False,1.0,6342,False,0.0,False,False,42.0,4.0
0.0,2800000,chalet,524.0,False,9,7,40.4317461,-3.6735463,3218,renew,False,0.0,5344,False,0.0,True,True,45.0,4.0
2.0,2030000,flat,238.0,True,3,4,40.4323961,-3.6928951,1676,good,False,1.0,8529,False,0.0,False,False,74.0,7.0
4.0,1950000,flat,210.0,True,3,4,40.4244441,-3.6940445,2194,good,False,1.0,9286,False,0.0,False,False,14.0,1.0
6.0,2990000,penthouse,387.0,True,3,3,40.4239391,-3.7099923,1785,good,False,1.0,7726,False,0.0,True,True,15.0,1.0
0.0,3700000,chalet,800.0,False,7,6,40.4542681,-3.6346848,6567,good,False,0.0,4625,False,0.0,True,True,162.0,16.0
5.0,1570000,flat,211.0,True,3,4,40.4312474,-3.695948,1536,good,False,1.0,7441,False,0.0,True,False,74.0,7.0
0.0,330000,flat,65.0,True,2,1,40.4101726,-3.7015671,3392,good,False,0.0,5077,False,0.0,False,False,12.0,1.0
0.0,169900,duplex,109.0,False,3,2,40.409095,-3.7288809,3789,good,False,1.0,1559,False,0.0,False,False,102.0,10.0
0.0,4500000,chalet,1080.0,False,8,9,40.4654095,-3.7301391,3299,good,False,0.0,4167,False,0.0,True,True,93.0,9.0
1.0,145000,flat,38.0,True,1,1,40.4575861,-3.7084095,1960,good,False,0.0,3816,False,0.0,False,False,66.0,6.0
3.0,1240000,flat,188.0,True,2,3,40.462606,-3.6729112,4020,good,False,1.0,6596,False,0.0,True,True,55.0,5.0
1.0,1800000,flat,214.0,True,12,1,40.4370788,-3.685265,2118,good,False,1.0,8411,False,0.0,False,False,46.0,4.0
6.0,515000,flat,61.0,True,1,1,40.4395692,-3.7100757,48,newdevelopment,True,1.0,8443,False,0.0,True,True,76.0,7.0
4.0,920000,flat,122.0,True,3,3,40.4395692,-3.7100757,48,newdevelopment,True,1.0,7541,False,0.0,True,True,76.0,7.0
-1.0,250000,flat,64.0,False,1,1,40.4290247,-3.7008137,1446,good,False,1.0,3906,False,0.0,False,False,73.0,7.0
3.0,380000,flat,145.0,False,3,2,40.39812,-3.54866,14429,newdevelopment,True,1.0,2621,False,0.0,False,False,191.0,19.0
4.0,520000,flat,80.0,False,2,2,40.4115343,-3.7048662,3194,good,False,0.0,6500,False,0.0,False,False,12.0,1.0
3.0,1150000,flat,140.0,True,4,2,40.4144958,-3.6768956,3986,renew,False,1.0,8214,False,0.0,False,False,36.0,3.0
3.0,1599000,flat,172.0,False,3,2,40.4379526,-3.6910992,1615,good,False,1.0,9297,False,0.0,False,False,74.0,7.0
0.0,3600000,chalet,850.0,False,8,7,40.5076077,-3.6285525,10196,good,False,0.0,4235,False,0.0,True,True,166.0,16.0
0.0,2500000,chalet,369.0,False,5,4,40.4424038,-3.6900381,1710,renew,False,0.0,6775,False,0.0,False,False,51.0,5.0
6.0,199000,flat,35.0,False,2,1,40.4168808,-3.6744774,3955,renew,False,1.0,5686,False,0.0,False,False,34.0,3.0
0.0,1280000,chalet,362.0,False,5,5,40.4876763,-3.7041389,5324,good,False,0.0,3536,False,0.0,True,True,85.0,8.0
0.0,98000,flat,55.0,True,2,1,40.3908043,-3.713802,5479,renew,False,0.0,1782,False,0.0,False,False,111.0,11.0
0.0,260000,flat,65.0,False,1,1,40.4259405,-3.7042841,1636,good,False,0.0,4000,False,0.0,False,False,15.0,1.0
2.0,156000,flat,46.0,True,1,1,40.444815,-3.5828652,10771,good,False,1.0,3391,False,0.0,True,True,206.0,20.0
3.0,185000,flat,27.0,True,1,1,40.4419353,-3.6545209,4699,good,False,1.0,6852,False,0.0,True,True,155.0,15.0
1.0,838380,duplex,186.0,True,4,3,40.453717,-3.6561308,4806,good,False,1.0,4507,False,0.0,True,True,156.0,15.0
2.0,395450,flat,57.0,True,3,1,40.4109234,-3.6940411,3503,renew,False,0.0,6938,False,0.0,False,False,13.0,1.0
3.0,229000,flat,82.0,True,2,2,40.4435313,-3.5855835,10535,good,False,1.0,2793,False,0.0,True,True,206.0,20.0
1.0,249000,flat,71.0,True,2,1,40.4499199,-3.7092598,1104,good,False,1.0,3507,False,0.0,False,False,61.0,6.0
2.0,283000,flat,102.0,True,2,2,40.4433541,-3.5749354,11435,good,False,1.0,2775,False,0.0,True,True,206.0,20.0
2.0,109900,flat,65.0,True,3,1,40.3715885,-3.6665628,8449,good,False,0.0,1691,False,0.0,False,False,131.0,13.0
1.0,245000,flat,138.0,True,4,2,40.3983959,-3.6526595,6705,good,False,1.0,1775,False,0.0,False,False,136.0,13.0
0.0,125000,flat,65.0,True,2,1,40.3551515,-3.697821,9490,good,False,1.0,1923,False,0.0,False,False,175.0,17.0
3.0,135000,flat,67.0,True,3,1,40.4032986,-3.7550129,5583,renew,False,0.0,2015,False,0.0,False,False,103.0,10.0
6.0,1420000,flat,251.0,True,5,3,40.4347943,-3.6809503,2525,good,False,1.0,5657,False,0.0,True,True,46.0,4.0
2.0,123794,flat,62.0,True,1,1,40.3405672,-3.7094043,11056,good,False,1.0,1997,False,0.0,True,True,171.0,17.0
0.0,106015,studio,43.0,True,0,1,40.3410672,-3.7127043,11002,good,False,1.0,2465,False,0.0,True,True,171.0,17.0
5.0,240000,flat,75.0,True,2,1,40.3897809,-3.7305697,5849,good,False,1.0,3200,False,0.0,False,False,113.0,11.0
1.0,2000000,flat,302.0,True,5,4,40.4449694,-3.6915461,1656,renew,False,1.0,6623,False,0.0,True,True,75.0,7.0
4.0,285000,flat,82.0,True,2,2,40.4444448,-3.5899871,10167,good,False,1.0,3476,False,0.0,True,True,206.0,20.0
0.0,199900,flat,50.0,False,2,1,40.4442113,-3.6976327,1146,good,False,1.0,3998,False,0.0,False,False,75.0,7.0
4.0,570000,flat,101.0,True,3,2,40.4247194,-3.6709321,3717,good,False,1.0,5644,False,0.0,False,False,42.0,4.0
1.0,160000,flat,40.0,False,1,1,40.458667,-3.7792403,6215,good,False,0.0,4000,False,0.0,False,False,97.0,9.0
2.0,125500,flat,75.0,True,3,1,40.3803934,-3.6721408,7362,good,False,0.0,1673,False,0.0,False,False,131.0,13.0
5.0,360000,flat,108.0,True,3,2,40.4280403,-3.6332853,6627,good,False,1.0,3333,False,0.0,True,True,152.0,15.0
0.0,140000,flat,44.0,False,1,1,40.3973047,-3.6960876,4891,good,False,1.0,3182,False,0.0,False,False,25.0,2.0
2.0,189900,flat,72.0,False,3,1,40.3960452,-3.6622855,6340,good,False,1.0,2638,False,0.0,True,True,136.0,13.0
1.0,174000,flat,70.0,True,3,1,40.4573259,-3.7814617,6346,renew,False,0.0,2486,False,0.0,False,False,97.0,9.0
6.0,669000,duplex,162.0,True,5,3,40.4471944,-3.610693,8441,good,False,1.0,4130,False,0.0,True,True,207.0,20.0
2.0,139000,flat,41.0,False,1,1,40.395883,-3.6927006,5119,renew,False,0.0,3390,False,0.0,False,False,25.0,2.0
2.0,139000,flat,41.0,False,1,1,40.398383,-3.6921006,4869,renew,False,0.0,3390,False,0.0,False,False,25.0,2.0
2.0,239000,duplex,106.0,True,2,2,40.3959102,-3.7325758,5261,good,False,1.0,2255,False,0.0,False,False,113.0,11.0
0.0,124000,flat,40.0,True,1,1,40.4534582,-3.7061289,1531,good,False,0.0,3100,False,0.0,False,False,61.0,6.0
0.0,2500000,chalet,415.0,False,5,2,40.4615803,-3.6382537,6527,good,False,0.0,6024,False,0.0,True,True,162.0,16.0
1.0,290000,flat,101.0,True,4,2,40.487488,-3.6996868,5351,good,False,1.0,2871,False,0.0,False,False,85.0,8.0
4.0,1690000,flat,330.0,True,4,4,40.4684595,-3.6789343,4113,renew,False,1.0,5121,False,0.0,True,True,56.0,5.0
1.0,247000,penthouse,100.0,True,3,1,40.4576511,-3.7042881,2021,good,False,0.0,2470,False,0.0,True,False,66.0,6.0
10.0,1500000,penthouse,351.0,True,7,2,40.4536132,-3.6875404,2429,renew,False,1.0,4274,False,0.0,False,False,54.0,5.0
0.0,500000,duplex,81.0,True,2,2,40.4563624,-3.6871991,2651,renew,False,0.0,6173,False,0.0,True,True,54.0,5.0
0.0,390000,studio,80.0,True,0,2,40.4089362,-3.6997869,3560,good,False,0.0,4875,False,0.0,False,False,12.0,1.0
0.0,2250000,chalet,691.0,False,6,2,40.4593048,-3.6555035,5086,good,False,0.0,3256,False,0.0,True,True,163.0,16.0
0.0,299900,flat,112.0,True,2,2,40.3979486,-3.7330676,5067,good,False,1.0,2678,False,0.0,False,False,113.0,11.0
0.0,163990,flat,75.0,True,3,1,40.3803888,-3.7666744,8182,good,False,1.0,2187,False,0.0,False,False,107.0,10.0
4.0,129000,flat,63.0,False,3,1,40.3871145,-3.7278103,6070,renew,False,0.0,2048,False,0.0,False,False,112.0,11.0
0.0,179000,flat,49.0,False,2,1,40.4015261,-3.6956017,4448,good,False,0.0,3653,False,0.0,False,False,26.0,2.0
0.0,85000,flat,25.0,False,1,1,40.4009817,-3.7045569,4362,good,False,0.0,3400,False,0.0,False,False,22.0,2.0
1.0,107260,flat,71.0,True,3,1,40.3795637,-3.7346493,7036,good,False,0.0,1511,False,0.0,False,False,115.0,11.0
0.0,210000,flat,52.0,False,2,1,40.4389132,-3.678289,2686,renew,False,1.0,4038,False,0.0,False,False,52.0,5.0
2.0,225000,flat,90.0,True,3,2,40.3912994,-3.738446,5926,good,False,1.0,2500,False,0.0,False,False,114.0,11.0
2.0,225000,flat,90.0,True,3,2,40.3902994,-3.736546,5965,good,False,1.0,2500,False,0.0,False,False,114.0,11.0
4.0,169000,flat,77.0,True,2,1,40.3870685,-3.758083,7155,good,False,0.0,2195,False,0.0,False,False,104.0,10.0
1.0,174000,flat,75.0,True,3,1,40.4051199,-3.7399073,4631,renew,False,1.0,2320,False,0.0,False,False,102.0,10.0
1.0,997000,flat,314.0,False,3,2,40.4586139,-3.6874902,2812,good,False,1.0,3175,False,0.0,False,False,54.0,5.0
2.0,130000,flat,61.0,True,2,1,40.3905166,-3.7285001,5720,good,False,0.0,2131,False,0.0,False,False,112.0,11.0
3.0,170000,flat,98.0,True,3,1,40.3600856,-3.6940963,8987,good,False,1.0,1735,False,0.0,False,False,175.0,17.0
0.0,189000,flat,105.0,True,3,1,40.4079562,-3.732406,4036,good,False,0.0,1800,False,0.0,False,False,102.0,10.0
4.0,400000,flat,75.0,True,2,1,40.4453036,-3.6466471,5393,good,False,1.0,5333,False,0.0,False,False,155.0,15.0
3.0,139000,flat,29.0,False,1,1,40.3915501,-3.6950564,5533,good,False,0.0,4793,False,0.0,False,False,25.0,2.0
2.0,210000,studio,36.0,True,0,1,40.4126103,-3.7105329,3045,good,False,0.0,5833,False,0.0,False,False,11.0,1.0
0.0,120000,flat,44.0,True,1,1,40.4051372,-3.7039825,3909,renew,False,0.0,2727,False,0.0,False,False,22.0,2.0
5.0,255000,flat,111.0,True,3,2,40.3656134,-3.6900679,8441,good,False,1.0,2297,False,0.0,True,True,123.0,12.0
3.0,239900,flat,75.0,True,2,1,40.4326255,-3.6484187,5275,good,False,1.0,3199,False,0.0,False,False,151.0,15.0
1.0,196500,flat,95.0,True,3,1,40.3778748,-3.7718819,8669,good,False,1.0,2068,False,0.0,False,False,107.0,10.0
2.0,480000,flat,108.0,True,3,2,40.4073293,-3.7129264,3641,good,False,1.0,4444,False,0.0,False,False,11.0,1.0
1.0,280000,flat,81.0,True,3,1,40.3966242,-3.6961245,4963,good,False,1.0,3457,False,0.0,False,False,25.0,2.0
2.0,199000,flat,78.0,True,3,1,40.4592324,-3.7079665,2145,good,False,0.0,2551,False,0.0,False,False,66.0,6.0
4.0,96000,flat,60.0,True,3,1,40.3802019,-3.6180493,10237,renew,False,0.0,1600,False,0.0,False,False,181.0,18.0
12.0,475000,flat,108.0,True,3,2,40.4131327,-3.6636528,4930,good,False,1.0,4398,False,0.0,False,False,33.0,3.0
7.0,169000,flat,73.0,True,3,1,40.3798442,-3.7738958,8602,good,False,1.0,2315,False,0.0,False,False,107.0,10.0
0.0,144500,duplex,44.0,True,1,1,40.4344698,-3.713601,686,good,False,1.0,3284,False,0.0,False,False,71.0,7.0
3.0,120000,flat,72.0,True,3,1,40.3846954,-3.7345602,6491,good,False,0.0,1667,False,0.0,False,False,115.0,11.0
4.0,190000,studio,41.0,False,0,1,40.4104555,-3.7006722,3378,good,False,1.0,4634,False,0.0,False,False,12.0,1.0
0.0,177000,flat,90.0,True,3,1,40.3530325,-3.6941254,9762,good,False,1.0,1967,False,0.0,False,False,175.0,17.0
4.0,269000,flat,104.0,True,4,2,40.4072871,-3.7403284,4452,good,False,1.0,2587,False,0.0,False,False,103.0,10.0
3.0,335000,flat,111.0,True,3,2,40.456352,-3.7087396,1821,good,False,0.0,3018,False,0.0,False,False,61.0,6.0
0.0,370000,flat,152.0,True,4,4,40.3934765,-3.6948112,5330,renew,False,1.0,2434,False,0.0,False,False,25.0,2.0
1.0,750000,flat,186.0,True,3,3,40.4674284,-3.787001,7193,good,False,1.0,4032,False,0.0,True,True,95.0,9.0
1.0,177900,flat,78.0,True,3,1,40.3905691,-3.7330292,5831,good,False,0.0,2281,False,0.0,False,False,113.0,11.0
3.0,615000,flat,199.0,True,5,2,40.4180974,-3.7014915,2539,renew,False,0.0,3090,False,0.0,False,False,16.0,1.0
2.0,246000,flat,140.0,True,4,2,40.3832951,-3.6117073,10440,good,False,1.0,1757,False,0.0,False,False,182.0,18.0
4.0,131000,flat,65.0,False,3,1,40.3865046,-3.738962,6433,good,False,1.0,2015,False,0.0,False,False,114.0,11.0
4.0,95000,flat,65.0,True,3,1,40.3899618,-3.6659511,6697,good,False,0.0,1462,False,0.0,False,False,132.0,13.0
1.0,269900,flat,100.0,True,3,2,40.47345,-3.71212,3723,good,False,1.0,2699,False,0.0,False,False,84.0,8.0
2.0,176900,flat,71.0,True,3,1,40.4091595,-3.7288786,3783,good,False,1.0,2492,False,0.0,False,False,102.0,10.0
2.0,409900,flat,141.0,True,4,2,40.4008368,-3.6939925,4560,good,False,1.0,2907,False,0.0,False,False,26.0,2.0
2.0,68000,flat,41.0,True,2,1,40.3532192,-3.6855688,9868,good,False,0.0,1659,False,0.0,False,False,174.0,17.0
4.0,99000,flat,55.0,True,3,1,40.4322771,-3.6167503,7938,renew,False,0.0,1800,False,0.0,False,False,202.0,20.0
3.0,185000,flat,80.0,True,3,1,40.409201,-3.7303195,3832,good,False,0.0,2313,False,0.0,False,False,102.0,10.0
4.0,193000,flat,75.0,True,3,1,40.4069055,-3.7521085,5122,good,False,1.0,2573,False,0.0,False,False,103.0,10.0
0.0,3700000,chalet,1023.0,False,5,7,40.4521444,-3.6341715,6556,good,False,0.0,3617,False,0.0,True,True,162.0,16.0
0.0,148900,flat,66.0,True,2,1,40.4083244,-3.7489742,4825,good,False,0.0,2256,False,0.0,False,False,103.0,10.0
2.0,190000,flat,71.0,True,3,1,40.4075504,-3.7347573,4172,good,False,0.0,2676,False,0.0,False,False,102.0,10.0
1.0,259900,flat,111.0,True,3,2,40.3512915,-3.704358,9875,good,False,1.0,2341,False,0.0,True,True,171.0,17.0
3.0,329900,penthouse,125.0,True,3,2,40.3424963,-3.70797,10842,good,False,1.0,2639,False,0.0,True,True,171.0,17.0
1.0,253000,flat,68.0,True,2,1,40.4695635,-3.6979975,3440,good,False,0.0,3721,False,0.0,False,False,64.0,6.0
6.0,319000,flat,110.0,True,3,2,40.40158,-3.55845,13521,good,False,1.0,2900,False,0.0,True,False,191.0,19.0
1.0,141000,flat,83.0,True,3,1,40.3430222,-3.7113577,10783,renew,False,0.0,1699,False,0.0,False,False,171.0,17.0
4.0,202000,flat,83.0,True,3,1,40.457989,-3.7069406,2016,renew,False,1.0,2434,False,0.0,False,False,66.0,6.0
3.0,395000,flat,50.0,False,2,2,40.424338,-3.67452,3471,good,False,1.0,7900,False,0.0,False,False,42.0,4.0
9.0,268000,flat,110.0,True,3,2,40.4059568,-3.6023822,9864,good,False,1.0,2436,False,0.0,True,True,192.0,19.0
0.0,1545000,flat,222.0,True,4,4,40.4196402,-3.7145095,2295,good,False,1.0,6959,False,0.0,False,False,11.0,1.0
3.0,2300000,flat,280.0,True,5,4,40.4300327,-3.6959449,1625,good,False,1.0,8214,False,0.0,True,True,74.0,7.0
3.0,1490000,flat,252.0,True,4,4,40.4141981,-3.6983309,3034,good,False,1.0,5913,False,0.0,True,True,13.0,1.0
5.0,2300000,flat,291.0,True,4,4,40.4235054,-3.6878734,2621,renew,False,1.0,7904,False,0.0,True,True,41.0,4.0
4.0,665000,flat,90.0,True,2,2,40.4269127,-3.6710717,3601,good,False,1.0,7389,False,0.0,False,False,42.0,4.0
3.0,695000,flat,112.0,True,2,2,40.4293913,-3.6707209,3527,good,False,1.0,6205,False,0.0,False,False,45.0,4.0
4.0,1240000,flat,162.0,True,3,2,40.4231505,-3.6753816,3477,good,False,1.0,7654,False,0.0,False,False,42.0,4.0
4.0,1975000,flat,509.0,True,7,4,40.4280789,-3.7166155,1438,good,False,1.0,3880,False,0.0,True,True,92.0,9.0
0.0,1250000,chalet,400.0,False,5,5,40.4580847,-3.6476,5649,good,False,0.0,3125,False,0.0,True,True,163.0,16.0
4.0,966000,penthouse,219.0,True,3,3,40.4690312,-3.6649821,4992,good,False,1.0,4411,False,0.0,True,True,159.0,15.0
2.0,1140000,flat,272.0,True,4,4,40.4238475,-3.6731486,3599,renew,False,1.0,4191,False,0.0,True,True,42.0,4.0
0.0,1500000,chalet,285.0,False,4,5,40.4526647,-3.6739538,3359,good,False,0.0,5263,False,0.0,False,False,54.0,5.0
3.0,1600000,flat,298.0,True,4,4,40.4503614,-3.6893674,2091,renew,False,1.0,5369,False,0.0,False,False,51.0,5.0
0.0,6000000,chalet,1400.0,False,9,8,40.450486,-3.6388953,6128,good,False,0.0,4286,False,0.0,True,True,162.0,16.0
2.0,580000,flat,131.0,True,4,2,40.4419647,-3.6981922,1022,renew,False,1.0,4427,False,0.0,False,False,75.0,7.0
4.0,650000,flat,152.0,True,4,2,40.4837842,-3.6626518,6304,good,False,1.0,4276,False,0.0,True,True,166.0,16.0
1.0,250000,flat,43.0,False,2,1,40.4367532,-3.6815602,2433,good,False,1.0,5814,False,0.0,False,False,46.0,4.0
3.0,187700,flat,80.0,True,3,1,40.4107863,-3.7293876,3639,good,False,0.0,2346,False,0.0,False,False,102.0,10.0
0.0,310500,duplex,78.0,True,3,2,40.4080348,-3.6735899,4704,renew,False,0.0,3981,False,0.0,False,False,36.0,3.0
9.0,1480000,flat,184.0,True,4,3,40.4520039,-3.6857728,2446,good,False,1.0,8043,False,0.0,True,True,54.0,5.0
6.0,332282,penthouse,49.0,True,1,1,40.3888055,-3.6918424,5896,newdevelopment,True,1.0,6781,False,0.0,True,True,24.0,2.0
3.0,246961,flat,45.0,True,1,1,40.3888055,-3.6918424,5896,newdevelopment,True,1.0,5488,False,0.0,True,True,24.0,2.0
3.0,373659,flat,72.0,True,2,2,40.3888055,-3.6918424,5896,newdevelopment,True,1.0,5190,False,0.0,True,True,24.0,2.0
1.0,174900,studio,35.0,False,0,1,40.4585215,-3.6787386,3352,good,False,1.0,4997,False,0.0,False,False,54.0,5.0
3.0,281000,flat,129.0,False,3,2,40.40072,-3.54986,14241,newdevelopment,True,1.0,2178,False,0.0,False,False,191.0,19.0
