propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,hasVideo,status,newDevelopment,hasLift,priceByArea,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,newDevelopmentFinished,subTypology,hasParkingSpace,isParkingSpaceIncludedInPrice,codbar,coddistrit,codbarrio,barrio,distrito
90751315,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/d9/cd/797705184.jpg,,21,bj,160000,flat,sale,55.0,True,1,1,CASTOR,Madrid,Madrid,San Blas,es,Canillejas,40.4469229,-3.6114706,False,https://www.idealista.com/inmueble/90751315/,8373,False,good,False,1.0,2909,"{'subtitle': 'Canillejas, Madrid', 'title': 'Piso en CASTOR'}",False,False,False,False,False,,,True,True,207.0,20.0,20-7,Canillejas,San Blas - Canillejas
87953622,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/a9/79/734984313.jpg,,40,1,178000,flat,sale,70.0,True,3,1,Calle de Santa Genoveva,Madrid,Madrid,Ciudad Lineal,es,Ventas,40.4245304,-3.6501192,False,https://www.idealista.com/inmueble/87953622/,5351,False,good,False,1.0,2543,"{'subtitle': 'Ventas, Madrid', 'title': 'Piso en Calle de Santa Genoveva'}",False,False,False,False,False,,,,,151.0,15.0,15-1,Ventas,Ciudad Lineal
94276567,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/2c/ba/884530912.jpg,ltn0272-4,11,2,184000,flat,sale,77.0,True,2,1,barrio Puerta del Ángel,Madrid,Madrid,Latina,es,Puerta del Ángel,40.409971,-3.7422915,False,https://www.idealista.com/inmueble/94276567/,4314,False,good,False,0.0,2390,"{'subtitle': 'Puerta del Ángel, Madrid', 'title': 'Piso'}",False,False,False,False,False,,,,,91.0,9.0,9-1,Casa de Campo,Moncloa - Aravaca
94192290,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/00/79/882324354.jpg,,39,2,445000,duplex,sale,155.0,True,4,3,Calle Caroli,Madrid,Madrid,Moncloa,es,Aravaca,40.4600523,-3.7855459,False,https://www.idealista.com/inmueble/94192290/,6769,False,good,False,0.0,2871,"{'subtitle': 'Aravaca, Madrid', 'title': 'Dúplex en Calle Caroli'}",False,False,False,False,False,,duplex,True,True,97.0,9.0,9-7,Aravaca,Moncloa - Aravaca
94184898,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/88/aa/882858397.jpg,PEDRO DE VALDIVIA,13,bj,1050500,flat,sale,117.0,True,1,2,"PEDRO DE VALDIVIA, 14",Madrid,Madrid,Chamartín,es,El Viso,40.4389908,-3.688354,True,https://www.idealista.com/inmueble/94184898/,1835,False,good,False,1.0,8979,"{'subtitle': 'El Viso, Madrid', 'title': 'Piso en PEDRO DE VALDIVIA, 14'}",False,False,False,False,False,,,True,True,51.0,5.0,5-1,El Viso,Chamartín
86974161,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/4b/cb/707486125.jpg,CARLOS ARNICHES,13,2,192000,flat,sale,39.0,True,1,1,CARLOS ARNICHES,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4083357,-3.7074226,False,https://www.idealista.com/inmueble/86974161/,3527,False,good,False,1.0,4923,"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en CARLOS ARNICHES'}",False,False,False,False,False,,,True,True,12.0,1.0,1-2,Embajadores,Centro
94052280,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ee/67/1b/878564505.jpg,Avenida de los apostoles,17,1,174000,flat,sale,75.0,True,3,1,Avenida de los apostoles,Madrid,Madrid,Latina,es,Puerta del Ángel,40.407549,-3.7393577,False,https://www.idealista.com/inmueble/94052280/,4381,False,renew,False,1.0,2320,"{'subtitle': 'Puerta del Ángel, Madrid', 'title': 'Piso en Avenida de los apostoles'}",False,False,False,False,False,,,,,102.0,10.0,10-2,Puerta del Angel,Latina
94019546,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f0/ae/c3/877826974.jpg,EDUARDO BENOT,13,2,533970,flat,sale,126.0,True,3,2,"EDUARDO BENOT, 2",Madrid,Madrid,Moncloa,es,Argüelles,40.4220744,-3.7182246,True,https://www.idealista.com/inmueble/94019546/,2111,False,good,False,1.0,4238,"{'subtitle': 'Argüelles, Madrid', 'title': 'Piso en EDUARDO BENOT, 2'}",False,False,False,False,False,,,,,92.0,9.0,9-2,Argüelles,Moncloa - Aravaca
93998620,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/61/1d/877267057.jpg,RP12202184107,9,6,199000,flat,sale,60.0,True,2,1,Calle de Melchor Fernández Almagro,Madrid,Madrid,Fuencarral,es,Pilar,40.4775792,-3.7054965,False,https://www.idealista.com/inmueble/93998620/,4195,False,good,False,1.0,3317,"{'subtitle': 'Pilar, Madrid', 'title': 'Piso en Calle de Melchor Fernández Almagro'}",False,False,False,False,False,,,,,84.0,8.0,8-4,El Pilar,Fuencarral - El Pardo
93985135,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/93/96/4c/876880049.jpg,RP45202184033,6,1,135000,flat,sale,70.0,True,3,1,Calle Emilio Ortuño,Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3969661,-3.6655405,False,https://www.idealista.com/inmueble/93985135/,6087,False,good,False,0.0,1929,"{'subtitle': 'Numancia, Madrid', 'title': 'Piso en Calle Emilio Ortuño'}",False,False,False,False,False,,,,,136.0,13.0,13-6,Numancia,Puente de Vallecas
92123589,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cc/80/30/831550530.jpg,457507,15,2,590000,flat,sale,135.0,True,1,2,barrio Conde Orgaz-Piovera,Madrid,Madrid,Hortaleza,es,Conde Orgaz-Piovera,40.455751,-3.6209547,False,https://www.idealista.com/inmueble/92123589/,7735,False,good,False,1.0,4370,"{'subtitle': 'Conde Orgaz-Piovera, Madrid', 'title': 'Piso'}",True,False,False,False,False,,,True,True,162.0,16.0,16-2,Piovera,Hortaleza
93849316,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/fd/28/873210445.jpg,TNC/20/P111,21,1,156000,flat,sale,32.0,True,1,1,Paseo de las Delicias,Madrid,Madrid,Arganzuela,es,Delicias,40.3948704,-3.695596,False,https://www.idealista.com/inmueble/93849316/,5163,False,good,False,0.0,4875,"{'subtitle': 'Delicias, Madrid', 'title': 'Piso en Paseo de las Delicias'}",False,False,False,False,False,,,,,23.0,2.0,2-3,Chopera,Arganzuela
93946474,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e1/f3/31/875817911.jpg,RP41202183905,6,,97500,flat,sale,60.0,True,3,1,Calle de San Filemón,Madrid,Madrid,Vicálvaro,es,Ambroz,40.4044003,-3.6178199,False,https://www.idealista.com/inmueble/93946474/,8749,False,good,False,0.0,1625,"{'subtitle': 'Ambroz, Madrid', 'title': 'Piso en Calle de San Filemón'}",False,False,False,False,False,,,,,191.0,19.0,19-1,Casco Histórico de Vicálvaro,Vicálvaro
93945841,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/ef/03/875808185.jpg,PA-V-EP,35,2,170000,flat,sale,58.0,True,3,1,Calle de la Encomienda de Palacios,Madrid,Madrid,Moratalaz,es,Pavones,40.3983933,-3.6369211,False,https://www.idealista.com/inmueble/93945841/,7724,True,good,False,1.0,2931,"{'subtitle': 'Pavones, Madrid', 'title': 'Piso en Calle de la Encomienda de Palacios'}",False,False,False,False,False,,,,,141.0,14.0,14-1,Pavones,Moratalaz
93578012,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/64/bf/866401290.jpg,309545,23,5,200000,flat,sale,168.0,False,4,2,Calle del Doctor Tolosa Latour,Madrid,Madrid,Usera,es,12 de Octubre-Orcasur,40.3715106,-3.7044,False,https://www.idealista.com/inmueble/93578012/,7630,False,good,False,1.0,1190,"{'subtitle': '12 de Octubre-Orcasur, Madrid', 'title': 'Piso en Calle del Doctor Tolosa Latour'}",False,False,False,False,False,,,True,True,127.0,12.0,12-7,Pradolongo,Usera
90826737,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/da/22/ee/862375001.jpg,281934,22,3,187500,flat,sale,104.0,False,3,2,Calle Elizondo,Madrid,Madrid,Usera,es,San Fermín,40.3724856,-3.6918619,False,https://www.idealista.com/inmueble/90826737/,7662,False,good,False,0.0,1803,"{'subtitle': 'San Fermín, Madrid', 'title': 'Piso en Calle Elizondo'}",False,False,False,False,False,,,,,123.0,12.0,12-3,San Fermín,Usera
92067667,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/a2/76/830077843.jpg,b3391,19,6,696700,flat,sale,95.0,False,2,2,barrio Vallehermoso,Madrid,Madrid,Chamberí,es,Vallehermoso,40.4419144,-3.7149248,False,https://www.idealista.com/inmueble/92067667/,467,False,good,False,1.0,7334,"{'subtitle': 'Vallehermoso, Madrid', 'title': 'Piso'}",True,False,False,False,False,,,True,True,76.0,7.0,7-6,Vallehermoso,Chamberí
93145168,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ba/7e/4d/855517872.jpg,AX159307,5,4,450000,flat,sale,90.0,True,1,1,barrio Fuentelarreina,Madrid,Madrid,Fuencarral,es,Fuentelarreina,40.4751209,-3.7396605,False,https://www.idealista.com/inmueble/93145168/,4641,False,good,False,1.0,5000,"{'subtitle': 'Fuentelarreina, Madrid', 'title': 'Piso'}",False,False,False,False,False,,,True,True,82.0,8.0,8-2,Fuentelareina,Fuencarral - El Pardo
92827889,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0b/cd/c6/849787979.jpg,,18,2,177000,flat,sale,50.0,True,2,1,grandeza española,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4126632,-3.7325583,False,https://www.idealista.com/inmueble/92827889/,3589,False,good,False,0.0,3540,"{'subtitle': 'Puerta del Ángel, Madrid', 'title': 'Piso en grandeza española'}",False,False,False,False,False,,,,,102.0,10.0,10-2,Puerta del Angel,Latina
92795381,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/2f/39/848344395.jpg,M20676V,19,4,650000,flat,sale,122.0,False,4,2,barrio Arapiles,Madrid,Madrid,Chamberí,es,Arapiles,40.4357977,-3.709148,False,https://www.idealista.com/inmueble/92795381/,472,True,good,False,1.0,5328,"{'subtitle': 'Arapiles, Madrid', 'title': 'Piso'}",True,False,False,False,False,,,,,72.0,7.0,7-2,Arapiles,Chamberí
92743078,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/34/53/847029882.jpg,166-VI-751-021-005-IZQ,10,5,360000,flat,sale,74.0,False,2,1,Calle del Divino Pastor,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4290025,-3.7045578,False,https://www.idealista.com/inmueble/92743078/,1306,False,good,False,1.0,4865,"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en Calle del Divino Pastor'}",False,False,False,False,False,,,,,15.0,1.0,1-5,Universidad,Centro
92720825,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/53/0e/859701241.jpg,305967,32,2,220000,flat,sale,139.0,False,4,2,Calle Olvido,Madrid,Madrid,Usera,es,Almendrales,40.3849572,-3.7013686,False,https://www.idealista.com/inmueble/92720825/,6163,False,good,False,1.0,1583,"{'subtitle': 'Almendrales, Madrid', 'title': 'Piso en Calle Olvido'}",False,False,False,False,False,,,,,124.0,12.0,12-4,Almendrales,Usera
92611705,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4a/4d/b2/858107127.jpg,3ºB,35,3,2787000,flat,sale,277.0,True,5,5,"Calle Claudio Coello, 108",Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4345789,-3.6853343,True,https://www.idealista.com/obra-nueva/92611705/,2172,True,newdevelopment,True,1.0,10061,"{'subtitle': 'Castellana, Madrid', 'title': 'Piso en Calle Claudio Coello, 108'}",False,False,False,False,False,1.0,,True,True,46.0,4.0,4-6,Castellana,Salamanca
91212223,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/d5/a0/809255362.jpg,RP60201965388,7,,275000,flat,sale,87.0,False,2,2,barrio Valdeacederas,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4667867,-3.699812,False,https://www.idealista.com/inmueble/91212223/,3100,True,good,False,0.0,3161,"{'subtitle': 'Valdeacederas, Madrid', 'title': 'Piso'}",False,False,False,False,False,,,,,65.0,6.0,6-5,Valdeacederas,Tetuán
91077018,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/24/11/a8/858163861.jpg,290450,21,4,131000,flat,sale,62.0,False,3,1,Calle de Ramón Luján,Madrid,Madrid,Usera,es,Almendrales,40.3824915,-3.7062876,False,https://www.idealista.com/inmueble/91077018/,6402,False,good,False,0.0,2113,"{'subtitle': 'Almendrales, Madrid', 'title': 'Piso en Calle de Ramón Luján'}",False,False,False,False,False,,,,,127.0,12.0,12-7,Pradolongo,Usera
90866487,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/93/3d/ab/800451284.jpg,1285-VI-934-027-003-00A,16,3,99900,flat,sale,69.0,False,3,1,ruideras,Madrid,Madrid,Puente de Vallecas,es,Entrevías,40.3807695,-3.6761532,False,https://www.idealista.com/inmueble/90866487/,7182,False,renew,False,0.0,1448,"{'subtitle': 'Entrevías, Madrid', 'title': 'Piso en ruideras'}",False,False,False,False,False,,,,,131.0,13.0,13-1,Entrevías,Puente de Vallecas
90821421,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/44/e8/799352743.jpg,AX135011,6,,152000,chalet,sale,51.0,False,1,1,barrio Tres Olivos - Valverde,Madrid,Madrid,Fuencarral,es,Tres Olivos - Valverde,40.4969858,-3.68704,False,https://www.idealista.com/inmueble/90821421/,6627,False,good,False,,2980,"{'subtitle': 'Tres Olivos - Valverde, Madrid', 'title': 'Chalet adosado'}",False,False,False,False,False,,terracedHouse,,,86.0,8.0,8-6,Valverde,Fuencarral - El Pardo
87801608,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/4b/5b/731247888.jpg,1272-VI-934-016-002-00A,11,2,118000,flat,sale,69.0,True,2,2,De la Plata - Villaverde,Madrid,Madrid,Villaverde,es,Villaverde Alto,40.3488958,-3.707305,False,https://www.idealista.com/inmueble/87801608/,10132,False,renew,False,0.0,1710,"{'subtitle': 'Villaverde Alto, Madrid', 'title': 'Piso en De la Plata - Villaverde'}",False,False,False,False,False,,,,,171.0,17.0,17-1,San Andrés,Villaverde
86187614,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/fa/c5/685849830.jpg,AX137074,4,,1980000,chalet,sale,675.0,False,6,5,barrio Fuentelarreina,Madrid,Madrid,Fuencarral,es,Fuentelarreina,40.4774204,-3.745371,False,https://www.idealista.com/inmueble/86187614/,5125,False,renew,False,,2933,"{'subtitle': 'Fuentelarreina, Madrid', 'title': 'Chalet pareado'}",False,False,False,False,False,,semidetachedHouse,True,True,82.0,8.0,8-2,Fuentelareina,Fuencarral - El Pardo
85991509,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/72/09/875512151.jpg,GALILEO01,25,2,600000,flat,sale,130.0,True,3,2,Calle de Galileo,Madrid,Madrid,Chamberí,es,Arapiles,40.4381253,-3.7116726,False,https://www.idealista.com/inmueble/85991509/,251,False,good,False,1.0,4615,"{'subtitle': 'Arapiles, Madrid', 'title': 'Piso en Calle de Galileo'}",False,False,False,False,False,,,,,71.0,7.0,7-1,Gaztambide,Chamberí
85369403,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/bc/a7/660707959.jpg,1845,1,2,1425000,flat,sale,194.0,True,5,3,barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4303942,-3.6798513,False,https://www.idealista.com/inmueble/85369403/,2766,True,good,False,1.0,7345,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso'}",True,False,False,False,False,,,True,True,46.0,4.0,4-6,Castellana,Salamanca
90983946,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8a/28/5e/881390085.jpg,PA1010,35,4,1180000,flat,sale,230.0,False,4,3,barrio Almagro,Madrid,Madrid,Chamberí,es,Almagro,40.4366298,-3.6885965,False,https://www.idealista.com/inmueble/90983946/,1849,False,good,False,1.0,5130,"{'subtitle': 'Almagro, Madrid', 'title': 'Piso'}",False,True,False,False,False,,,,,46.0,4.0,4-6,Castellana,Salamanca
94103366,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/09/49/b0/879933145.jpg,MIGUEL-VALDEZARZA 03,18,1,249000,flat,sale,84.0,True,3,2,barrio Valdezarza,Madrid,Madrid,Moncloa,es,Valdezarza,40.4710542,-3.7226205,False,https://www.idealista.com/inmueble/94103366/,3614,False,good,False,1.0,2964,"{'subtitle': 'Valdezarza, Madrid', 'title': 'Piso'}",False,False,False,False,False,,,,,94.0,9.0,9-4,Valdezarza,Moncloa - Aravaca
94043237,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/85/41/79/878316860.jpg,3598-00014,19,bj,152000,flat,sale,53.0,False,2,1,barrio Chopera,Madrid,Madrid,Arganzuela,es,Chopera,40.393666,-3.6974726,False,https://www.idealista.com/inmueble/94043237/,5259,False,renew,False,1.0,2868,"{'subtitle': 'Chopera, Madrid', 'title': 'Piso'}",False,False,False,False,False,,,,,23.0,2.0,2-3,Chopera,Arganzuela
93971250,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/8e/6a/876510408.jpg,1808/245,40,3,675000,flat,sale,130.0,True,2,2,barrio Argüelles,Madrid,Madrid,Moncloa,es,Argüelles,40.4262232,-3.7175521,False,https://www.idealista.com/inmueble/93971250/,1659,False,good,False,1.0,5192,"{'subtitle': 'Argüelles, Madrid', 'title': 'Piso'}",False,False,False,False,False,,,,,92.0,9.0,9-2,Argüelles,Moncloa - Aravaca
93902195,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/68/e6/874531713.jpg,,20,bj,110000,flat,sale,39.0,False,2,1,Calle Ambrosio Vallejo,Madrid,Madrid,Tetuán,es,Berruguete,40.4578344,-3.7091133,False,https://www.idealista.com/inmueble/93902195/,1984,False,good,False,0.0,2821,"{'subtitle': 'Berruguete, Madrid', 'title': 'Piso en Calle Ambrosio Vallejo'}",False,False,False,False,False,,,,,66.0,6.0,6-6,Berruguete,Tetuán
93879791,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4a/c7/e5/882895028.jpg,,39,bj,120000,flat,sale,50.0,True,2,1,Paseo Perales,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4064823,-3.7411948,False,https://www.idealista.com/inmueble/93879791/,4567,True,renew,False,0.0,2400,"{'subtitle': 'Puerta del Ángel, Madrid', 'title': 'Piso en Paseo Perales'}",False,False,False,False,False,,,,,102.0,10.0,10-2,Puerta del Angel,Latina
93865342,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/c0/c3/873597964.jpg,FR210428FG,38,4,640000,flat,sale,134.0,True,3,2,Calle de Francisco Giralte,Madrid,Madrid,Chamartín,es,Prosperidad,40.4413313,-3.6767498,False,https://www.idealista.com/inmueble/93865342/,2817,False,good,False,1.0,4776,"{'subtitle': 'Prosperidad, Madrid', 'title': 'Piso en Calle de Francisco Giralte'}",False,False,True,False,False,,,True,False,52.0,5.0,5-2,Prosperidad,Chamartín
93767632,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f8/cb/fe/871335223.jpg,RP16202183422,13,5,129900,flat,sale,59.0,False,2,1,Calle del Poeta Blas de Otero,Madrid,Madrid,Ciudad Lineal,es,Ventas,40.4218961,-3.6538255,False,https://www.idealista.com/inmueble/93767632/,5162,False,good,False,0.0,2202,"{'subtitle': 'Ventas, Madrid', 'title': 'Piso en Calle del Poeta Blas de Otero'}",False,False,False,False,False,,,,,151.0,15.0,15-1,Ventas,Ciudad Lineal
93752408,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/37/eb/870957456.jpg,,14,2,690000,flat,sale,153.0,True,2,2,barrio Chueca-Justicia,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4215232,-3.6983858,False,https://www.idealista.com/inmueble/93752408/,2277,False,good,False,1.0,4510,"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso'}",True,False,False,False,False,,,,,14.0,1.0,1-4,Justicia,Centro
93747190,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/60/a2/870814880.jpg,,20,1,275000,flat,sale,80.0,True,3,1,Paseo de San Illán,Madrid,Madrid,Carabanchel,es,San Isidro,40.3997838,-3.7249816,False,https://www.idealista.com/inmueble/93747190/,4647,True,good,False,1.0,3438,"{'subtitle': 'San Isidro, Madrid', 'title': 'Piso en Paseo de San Illán'}",False,False,False,False,False,,,,,113.0,11.0,11-3,San Isidro,Carabanchel
93704760,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e0/53/a9/869679547.jpg,,16,3,3595000,flat,sale,307.0,True,4,5,barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4250742,-3.6874416,False,https://www.idealista.com/inmueble/93704760/,2529,False,good,False,1.0,11710,"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso'}",True,False,False,False,False,,,True,False,41.0,4.0,4-1,Recoletos,Salamanca
93702429,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/99/3d/ae/869615180.jpg,RP08202183097,17,4,107500,flat,sale,67.0,False,3,1,Calle Puerto de Cardoso,Madrid,Madrid,Puente de Vallecas,es,Palomeras Bajas,40.3878644,-3.6515692,False,https://www.idealista.com/inmueble/93702429/,7620,False,good,False,0.0,1604,"{'subtitle': 'Palomeras Bajas, Madrid', 'title': 'Piso en Calle Puerto de Cardoso'}",False,False,False,False,False,,,,,135.0,13.0,13-5,Portazgo,Puente de Vallecas
93699064,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/a5/e4/869525078.jpg,RP17202183119,19,9,132500,flat,sale,90.0,True,3,2,Calle Mudela,Madrid,Madrid,Puente de Vallecas,es,Entrevías,40.3797154,-3.6784173,False,https://www.idealista.com/inmueble/93699064/,7216,False,good,False,1.0,1472,"{'subtitle': 'Entrevías, Madrid', 'title': 'Piso en Calle Mudela'}",False,False,False,False,False,,,,,131.0,13.0,13-1,Entrevías,Puente de Vallecas
93693910,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/01/9c/869391072.jpg,RP25202183091,10,,145000,flat,sale,63.0,True,2,1,Calle de la Hacienda de Pavones,Madrid,Madrid,Moratalaz,es,Vinateros,40.4036203,-3.6465011,False,https://www.idealista.com/inmueble/93693910/,6727,False,good,False,0.0,2302,"{'subtitle': 'Vinateros, Madrid', 'title': 'Piso en Calle de la Hacienda de Pavones'}",False,False,False,False,False,,,,,145.0,14.0,14-5,Fontarrón,Moratalaz
93682539,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/c0/9d/869092501.jpg,RP16202183065,11,3,145000,flat,sale,67.0,False,3,1,Calle de María Teresa Sáenz de Heredia,Madrid,Madrid,Ciudad Lineal,es,Ventas,40.4219869,-3.6558575,False,https://www.idealista.com/inmueble/93682539/,5000,True,good,False,0.0,2164,"{'subtitle': 'Ventas, Madrid', 'title': 'Piso en Calle de María Teresa Sáenz de Heredia'}",False,False,False,False,False,,,,,151.0,15.0,15-1,Ventas,Ciudad Lineal
93653509,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/f6/e1/868403229.jpg,,30,1,490000,flat,sale,118.0,False,2,2,Cuesta de Santo Domingo,Madrid,Madrid,Centro,es,Palacio,40.4183712,-3.7103105,False,https://www.idealista.com/inmueble/93653509/,2405,True,good,False,1.0,4153,"{'subtitle': 'Palacio, Madrid', 'title': 'Piso en Cuesta de Santo Domingo'}",False,False,False,False,False,,,,,11.0,1.0,1-1,Palacio,Centro
93654417,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c2/e7/14/868384392.jpg,RP08202182961,20,1,155000,flat,sale,75.0,True,2,1,Calle Sierra de Cadí,Madrid,Madrid,Puente de Vallecas,es,Palomeras Bajas,40.3948823,-3.6594924,False,https://www.idealista.com/inmueble/93654417/,6591,False,good,False,0.0,2067,"{'subtitle': 'Palomeras Bajas, Madrid', 'title': 'Piso en Calle Sierra de Cadí'}",False,False,False,False,False,,,,,136.0,13.0,13-6,Numancia,Puente de Vallecas
93573792,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/5c/6f/866175994.jpg,,23,1,129500,flat,sale,76.0,True,2,1,JOSE MARÍA DEL BOTO,Madrid,Madrid,Latina,es,Puerta del Ángel,40.4041488,-3.7391972,False,https://www.idealista.com/inmueble/93573792/,4690,True,good,False,0.0,1704,"{'subtitle': 'Puerta del Ángel, Madrid', 'title': 'Piso en JOSE MARÍA DEL BOTO'}",False,False,False,False,False,,,,,101.0,10.0,10-1,Cármenes,Latina
93572949,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/3b/a5/866154442.jpg,,21,3,195000,flat,sale,79.0,True,2,2,Calle villaverde a vallecas,Madrid,Madrid,Villaverde,es,Los Rosales,40.3537771,-3.6874408,False,https://www.idealista.com/inmueble/93572949/,9775,False,good,False,1.0,2468,"{'subtitle': 'Los Rosales, Madrid', 'title': 'Piso en Calle villaverde a vallecas'}",False,False,False,False,False,,,,,174.0,17.0,17-4,Los Rosales,Villaverde
93538060,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8d/0d/7f/873273305.jpg,306724,37,2,260000,flat,sale,125.0,True,2,1,Calle del Cañaveral,Madrid,Madrid,Tetuán,es,Ventilla-Almenara,40.4680213,-3.6930096,False,https://www.idealista.com/inmueble/93538060/,3431,False,good,False,0.0,2080,"{'subtitle': 'Ventilla-Almenara, Madrid', 'title': 'Piso en Calle del Cañaveral'}",False,False,True,False,False,,,,,64.0,6.0,6-4,Almenara,Tetuán
93509654,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/47/f5/864481036.jpg,RP40202182483,14,3,145000,flat,sale,68.0,True,3,1,Calle de Altea,Madrid,Madrid,Moncloa,es,Valdezarza,40.4645782,-3.7151106,False,https://www.idealista.com/inmueble/93509654/,2766,False,good,False,0.0,2132,"{'subtitle': 'Valdezarza, Madrid', 'title': 'Piso en Calle de Altea'}",False,False,False,False,False,,,,,94.0,9.0,9-4,Valdezarza,Moncloa - Aravaca
93417894,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/c2/ae/862349904.jpg,RP02202181902,16,4,150000,flat,sale,112.0,False,3,2,Calle de las Marismas,Madrid,Madrid,Puente de Vallecas,es,Numancia,40.4016103,-3.6562135,False,https://www.idealista.com/inmueble/93417894/,6240,False,good,False,1.0,1339,"{'subtitle': 'Numancia, Madrid', 'title': 'Piso en Calle de las Marismas'}",False,False,False,False,False,,,,,136.0,13.0,13-6,Numancia,Puente de Vallecas
